StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
INL.JO,88.55257,88.70236,5.0,5.0608025
INP.JO,88.4302,88.6116,5.0,5.0606055
KIO.JO,89.91951,89.91756,5.0,4.9743443
MNP.JO,-89.91579,-89.915985,5.0,5.02692
MRP.JO,89.6654,89.61184,5.0,5.004177
MTN.JO,-89.0708,-89.00453,5.0,5.002669
NED.JO,88.99368,87.94569,5.0,4.984266
NPN.JO,89.99165,89.99153,5.0,4.971165
NRP.JO,89.33454,88.99934,5.0,5.0206923
REM.JO,88.05802,86.52332,5.0,4.998504
RLO.JO,-76.06194,-71.428024,10.0,6.318733
SBK.JO,88.36167,89.295616,5.0,5.104461
SHP.JO,89.04955,88.79096,5.0,4.985614
SLM.JO,87.429535,87.7769,5.0,5.025656
SOL.JO,89.008675,89.45191,5.0,5.0335054
VOD.JO,-89.28365,-89.05051,5.0,4.956432
ABG.JO,89.014336,88.75823,5.0,5.019674
AGL.JO,89.84716,89.80307,5.0,4.966767
AMS.JO,89.85082,89.55579,5.0,4.9668126
APN.JO,-89.86015,-89.865166,5.0,4.965437
BTI.JO,88.526054,-88.242485,5.0,4.9680696
BVT.JO,81.249954,87.39498,5.0,5.001851
CLS.JO,-89.40185,-89.53804,5.0,4.966454
CPI.JO,-89.78951,-89.91573,5.0,4.964213
DSY.JO,88.718185,88.69673,5.0,5.004241
EXX.JO,89.538704,89.49728,5.0,5.007104
FSR.JO,87.149284,86.97944,5.0,5.018623
GFI.JO,89.89971,89.8706,5.0,5.052283
GLN.JO,-87.727516,-87.61239,5.0,5.007884
GRT.JO,83.358185,84.0282,5.0,5.0124555
HAR.JO,89.679474,89.646965,5.0,5.0091906
IMP.JO,89.361984,89.0375,5.0,4.967057
INL.JO,88.55257,88.11082,5.0,5.01086
INP.JO,88.4302,88.06855,5.0,5.0163183
KIO.JO,89.91951,89.89161,5.0,4.969503
MNP.JO,-89.91579,-89.90666,5.0,4.968572
MRP.JO,89.6654,89.51164,5.0,5.0016565
MTN.JO,-89.0708,-89.11417,5.0,5.0006366
NED.JO,88.99368,-85.780235,5.0,4.967596
NPN.JO,89.99165,89.990326,5.0,4.972981
NRP.JO,89.33454,88.82082,5.0,5.0183063
REM.JO,88.05802,84.72802,5.0,4.9670053
RLO.JO,-76.06194,59.29943,10.0,6.3973265
SBK.JO,88.36167,87.88998,5.0,5.010752
SHP.JO,89.04955,86.87015,5.0,4.9644876
SLM.JO,87.429535,87.29443,5.0,5.0024385
SOL.JO,89.008675,88.928154,5.0,5.0152183
VOD.JO,-89.28365,-88.78216,5.0,4.99137
ABG.JO,89.014336,88.20251,5.0,4.985007
AGL.JO,89.84716,89.81634,5.0,5.0030937
AMS.JO,89.85082,89.68005,5.0,5.00212
APN.JO,-89.86015,-89.86734,5.0,5.0022607
BTI.JO,88.526054,-88.6489,5.0,5.0017295
BVT.JO,81.249954,87.42008,5.0,5.0022492
CLS.JO,-89.40185,-89.52211,5.0,5.005213
CPI.JO,-89.78951,-89.902435,5.0,4.997547
DSY.JO,88.718185,88.63462,5.0,5.0019436
EXX.JO,89.538704,89.471695,5.0,5.0033083
FSR.JO,87.149284,85.80691,5.0,4.9974985
GFI.JO,89.89971,89.86979,5.0,5.051754
GLN.JO,-87.727516,-87.70252,5.0,5.0040693
GRT.JO,83.358185,83.94676,5.0,5.0111446
HAR.JO,89.679474,89.63943,5.0,5.0075636
IMP.JO,89.361984,89.09855,5.0,5.0038066
INL.JO,88.55257,88.08078,5.0,5.009394
INP.JO,88.4302,88.04308,5.0,5.0160093
KIO.JO,89.91951,89.89156,5.0,4.9955688
MNP.JO,-89.91579,-89.91509,5.0,4.9970345
MRP.JO,89.6654,89.502304,5.0,5.0021396
MTN.JO,-89.0708,-89.11995,5.0,5.0007095
NED.JO,88.99368,-79.81025,5.0,4.9945483
NPN.JO,89.99165,89.99025,5.0,4.9953804
NRP.JO,89.33454,88.83712,5.0,5.0217056
REM.JO,88.05802,86.087906,5.0,5.003637
RLO.JO,-76.06194,57.747272,10.0,6.3985324
SBK.JO,88.36167,87.45616,5.0,5.0081377
SHP.JO,89.04955,87.98348,5.0,4.99562
SLM.JO,87.429535,87.252045,5.0,5.0027037
SOL.JO,89.008675,88.798645,5.0,5.021925
VOD.JO,-89.28365,-88.75989,5.0,4.9957676
ABG.JO,89.29609,87.56719,5.0,5.0038238
AGL.JO,89.81495,89.650085,5.0,4.992466
AMS.JO,-89.958435,-89.807625,5.0,4.993515
APN.JO,-89.08463,-89.86871,5.0,5.0003905
BTI.JO,89.68456,-89.620224,5.0,4.999663
BVT.JO,88.15732,87.08406,5.0,5.0012507
CLS.JO,88.956245,-89.64952,5.0,4.99738
CPI.JO,-89.962776,-89.959946,5.0,4.9837904
DSY.JO,89.4828,88.61519,5.0,5.0007095
EXX.JO,-89.341934,89.45883,5.0,4.9990745
FSR.JO,-85.1517,84.10937,5.0,5.013115
GFI.JO,89.85662,89.86786,5.0,5.045119
GLN.JO,5.7161355,-87.72366,5.0,5.002883
GRT.JO,85.38283,83.91779,5.0,5.0103946
HAR.JO,-88.67975,89.629814,5.0,4.999676
IMP.JO,-89.29874,85.85522,5.0,4.9972234
INL.JO,89.267845,88.06512,5.0,5.00828
INP.JO,89.34428,88.02281,5.0,5.014573
KIO.JO,-89.83221,89.70433,5.0,4.9780874
MNP.JO,-89.84946,-89.902374,5.0,5.0034657
MRP.JO,-86.08034,89.48125,5.0,5.0013127
MTN.JO,-89.69855,-89.12614,5.0,5.000532
NED.JO,89.42056,-89.64854,5.0,4.981813
NPN.JO,-89.94296,89.98633,5.0,4.9785933
NRP.JO,89.24711,88.736694,5.0,5.017845
REM.JO,89.13303,-86.77151,5.0,4.9952064
RLO.JO,-76.06194,55.28568,10.0,6.397269
SBK.JO,85.52835,87.13186,5.0,5.0037026
SHP.JO,89.615326,-89.05982,5.0,4.986251
SLM.JO,82.592224,87.21629,5.0,5.0011644
SOL.JO,89.19747,88.14087,5.0,5.0114985
VOD.JO,-89.69962,-88.7725,5.0,4.9946017
